identifier,mol,flag,mol_,cluster,stratify_key
5wuk_2,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCNC(=O)C4=CC=C(C=C4)C5=CN=C(NCC6=CC=CO6)[N]7C=NN=C57)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47d7b70>,0,0-1
5ehr_14,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)COCCOCCOCCNC(=O)CCC(=O)CCC(=O)NC2=C(Cl)C(=CC=C2)SC3=NC=C(N=C3N)N4CCC(C)(N)CC4)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5dbc0>,0,0-1
5tob_11,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463abc0>,0,0-1
6j3p_3,CN1C[C@H](C[C@H](C1)C2=CC=C(C=C2)C(=O)N(C)CCCN(C)C3=CC=C(CCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)NC7=C(Br)C(=O)N(C)N=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4951c60>,0,0-1
2gqg_38,CC1=CC(=CC=C1)/C=C/C2=CN=C(NC3=NC(=NC(=C3)N4CCN(CC4)C(=O)CCCC5=C[N](CCOCCOCCOCCOCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5)C)S2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd54210>,0,0-1
3krr_2,COC1=CC(=CC=C1OCCCN2CCN(CCCCCCCCCC(=O)N[C@@H](C(=O)N3C[C@@H](O)C[C@@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)CC2)C6=CN=C7C=CC=C(C8=CC(=C(CN9CC[S](=O)(=O)CC9)C(=C8)F)F)C7=N6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44ef1c0>,1,1-0
5ml8_2,ClC1=CC=C(CN(C2CCCC2)[S](=O)(=O)C3=CC=C(C=C3)[S](=O)(=O)N(CC4CCCCC4)CC5=CC=C(C=C5)C(=O)NCCOCCOCCOCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f969580>,0,0-1
4ci3_22,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCOCCOCCCCCOCC(=O)NCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47dcad0>,0,0-1
1err_21,CCN(CCCCCOCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)C)CCOC4=CC=C(C=C4)C(=O)C5=C(SC6=CC(=CC=C56)O)C7=CC=C(O)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036120>,0,0-1
3k6p_24,COC1=CC=C(C(=C1)OC(C)C)C2=N[C@H]([C@H](N2C(=O)N3CCN(CC(=O)NCCCCCNC(=O)\C(=C\C4=CC=C(OCC5=CC=C(C=C5C(F)(F)F)C(F)(F)F)C(=C4)OC)C#N)C(=O)C3)C6=CC=C(Cl)C=C6)C7=CC=C(Cl)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa5107990>,4,4-0
3mxf_6,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)SCCCCCCNC(=O)C[C@@H]4N=C(C5=CC=C(Cl)C=C5)C6=C(SC(=C6C)C)[N]7C(=NN=C47)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa467d580>,0,0-1
6ut0_2,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCOCCCN4CCC[C@H]4COC5=NC6=C(CCN(C6)C7=C8C(=CC=CC8=CC=C7)Cl)C(=N5)N9CCN([C@@H](CC#N)C9)C(=O)C(F)=C)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f5ca3f0>,0,0-1
5j8o_18,CC1=C(C=CC=C1COC2=CC(=C(CN3CCCCC3C(=O)NCCNC(=O)CCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C2Cl)OCC7=CC=CC(=C7)C#N)C8=CC=C9OCCOC9=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47120>,0,0-0
2gqg_24,CC1=NC(=CC(=N1)N2CCN(CCCCCCOCCOCCOCCCCCC(=O)NC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)CC2)NC6=NC=C(S6)C(=O)NC7=C(C)C=CC=C7Cl,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa72f1c60>,0,0-1
4mxo_2,CC1=CC(=N[NH]1)NC2=NC(=NC=C2)NC3=CC=C(OCCOCCOCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4504940>,0,0-1
5g0j_9,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=C(OCCCCCCCCC[N]3C=C(CCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)N=N3)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa5066a30>,0,0-1
4bjx_1,C[C@H]1C[C@@H](NC2=CC=C(Cl)C=C2)C3=CC(=CC=C3N1C(C)=O)C4=CC=C(C=C4)C(=O)NCCOCCOCC(=O)N[C@H](C(=O)N5C[C@H](O)C[C@H]5C(=O)NCC6=CC=C(C=C6)C7=C(C)N=CS7)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4521490>,0,0-1
5e80_8,CC1=CC=C(C=C1)[N]2N=C3C(=O)N(CCCC(=O)NCCCOCCOCCOCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)N=C(C)C3=C2C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa53695d0>,0,0-1
4ci3_28,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C4(F)CC4)C(C)(C)C)C(=C2)OCCOCCOCCOCCOCCOCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47dc670>,0,0-1
6vs3_28,O=C1CCC(N2C(=O)C3=C(C2=O)C(=CC=C3)NCCOCCOCCOCCOCCOCCC(=O)N4CCN(CC4)C5=CC=C(C=C5)C6=CC=C7CN(C(C(=O)NC8=NC=CS8)C9=CC=CC=C9)C(=O)C7=C6)C(=O)N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7fcb0>,5,5-0
5ehr_22,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCCCCCCN2CCN(CC2)C(=O)CCC(=O)NC3=C(Cl)C(=CC=C3)SC4=NC=C(N=C4N)N5CCC(C)(N)CC5)C(C)(C)C)C6=CC=C(C=C6)C7=C(C)N=CS7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5ddf0>,0,0-1
6nuq_23,CC(=C\C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)CCCCCC#CC5=CC=CC6=C5CN(C7CCC(=O)NC7=O)C6=O)/C8=CC=C(C=C8)C(F)(F)[P](O)(O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43d5e90>,2,2-1
3mxf_36,CC1=C(C)C2=C(S1)[N]3C(=NN=C3[C@H](CC(=O)NCCCCCCNC(=O)COC4=CC=C(C=C4)N=NC5=CC=CC6=C5CN(C7CCC(=O)NC7=O)C6=O)N=C2C8=CC=C(Cl)C=C8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415ecb0>,0,0-1
1err_12,CC(C)N(CCCCCCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)C)CCOC4=CC=C(C=C4)C(=O)C5=C(SC6=CC(=CC=C56)O)C7=CC=C(O)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036ee0>,0,0-1
5ehr_23,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCCCN2CCN(CCCCNC(=O)CCC(=O)NC3=C(Cl)C(=CC=C3)SC4=NC=C(N=C4N)N5CCC(C)(N)CC5)CC2)C(C)(C)C)C6=CC=C(C=C6)C7=C(C)N=CS7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5d3a0>,0,0-1
7nq8_3,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCCCC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50ee0>,1,1-1
6z45_8,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50620>,10,10-0
3k6p_17,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCCOCCCCOCCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1add50>,0,0-0
1ej1_17,CC1=C(SC=N1)C2=CC=C(CNC(=O)C3C[C@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCN[P](O)(=O)O[P](O)(=O)OC[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)[N]5C=[N+](CC6=CC=CC=C6)C7=C5N=C(N)NC7=O)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8ba80>,0,0-0
6hmb_4,ClC1=CC=CC(=C1)NC2=C3C=CN=CC3=C4C=CC(=CC4=N2)C(=O)OCCOCC5=C[N](CC(=O)NC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa49517b0>,0,0-1
1ej1_3,NC1=NC2=C(C(=O)N1)[N+](=C[N]2[C@H]3O[C@@H](CO[P](O)(=O)NCCCCCC(=O)N[C@@H]4CCC=C5C4CN([C@H]6CCC(=O)NC6=O)C5=O)[C@H](O)[C@@H]3O)CC7=CC=C(F)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa40360d0>,13,13-0
6xjk_4,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@H]3C[C@H](O)CN3C(=O)[C@H](NC(=O)CCCCCCCCC[N]4C=C(NC5=NC=C(Cl)C(=N5)NCC6=CC(=CC=C6F)F)C=N4)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6f80>,0,0-0
5uiu_4,COC1=CC2=C(OC[C@@H]3CCC(=O)N3)N=CC(=C2C=C1C(N)=O)C#CCCCCCCCCCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa55cd800>,0,0-0
4ci1_2,O=C1CCC(N2C(=O)C3=CC=C(C=C3C2=O)C(=O)NCCOCCOCCNC(=O)C4=CC=C5C(=O)N(C6CCC(=O)NC6=O)C(=O)C5=C4)C(=O)N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4521120>,0,0-0
6ybk_2,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6b20>,10,10-0
5l2i_20,CC(=O)C1=C(C)C2=CN=C(NC3=CC=C(C=N3)N4CCN(CCOCCOCCOCCNC(=O)COC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)CC4)N=C2N(C8CCCC8)C1=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47da0>,0,0-1
6vs3_12,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NCCOCCOCCN4CCN(CC4)C5=CC=C(NC6=CC7=C(C=N6)N=C(NC8=CC=C(F)C=C8)N=C7N9CCC(CO)CC9)N=C5)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7f210>,0,0-1
5t8e_5,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)N3CCC(CC3)C#CC4=CC=C(C=C4)C(=O)NC5C(C)(C)C(OC6=CC=C(C#N)C(=C6)Cl)C5(C)C)C7=CC=C(Cl)C=C7)C8=CC(=NO8)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506e940>,2,2-1
4im0_31,CC(C)[C@H](NC(=O)COCCCOCCCCOCCCOC1=CC=C(NC2=NC=C(Br)C(=N2)NCCCN(C)C(=O)C3CCC3)C=C1)C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7c440>,0,0-1
7nq8_8,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8e530>,0,0-1
1s9i_1,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)COCOCOCCNC(=O)CCC2=CC=C(C=C2)[S](=O)(=O)NC3=C(NC4=CC=C(I)C=C4F)N(C)C(=O)C(=C3)C)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fc57ad0>,0,0-1
6gfz_5,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCOCC(=O)NCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47d7670>,4,4-0
1hwk_11,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C([N]1CC[C@@H](O)C[C@@H](O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC(=C4)OCCCCC5=C[N](CCOCCOCCOCCOCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)N=N5,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4b5bda0>,0,0-1
3k6p_13,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1ad490>,7,7-0
4ci3_8,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCOCCCCOCCCCOCCCCOCCCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(C)(C)C)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa47dcd00>,0,0-1
5f1h_7,COC1=CC(=C(OC)C=C1CN2CC(C2)NC(=O)COCCOCCOCCOC3=CC(=CC=C3CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@@H](NC(=O)C5(F)CC5)C(C)(C)C)C6=C(C)N=CS6)C7=CN(C)C(=O)C8=CN=CC=C78,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506ff30>,0,0-1
5t8e_19,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)C#CC3=CC=C(C=C3)C(=O)NC4C(C)(C)C(OC5=CC=C(C#N)C(=C5)Cl)C4(C)C)C6=CC=C(Br)C=C6)C7=CC(=NO7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa593a490>,2,2-1
5p9j_15,NC1=NC=NC2=C1C(=N[N]2[C@@H]3C[C@H](N(C3)C(=O)C=C)C(=O)NCCCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=C(OC8=CC=CC=C8)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa59de170>,0,0-1
5j8o_17,CC1=C(C=CC=C1COC2=CC(=C(CN3CCCCC3C(=O)NCCNC(=O)COCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C2Cl)OCC7=CC=CC(=C7)C#N)C8=CC=CC=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47670>,0,0-0
1hwk_29,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C([N]1CC[C@@H](O)C[C@@H](O)CC(O)=O)C3=CC=C(F)C=C3)C4=CC=CC(=C4)OCCCC5=C[N](CCCOCC#CC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)N=N5,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fcab2b0>,1,1-0
1ej1_15,NC1=NC2=C(C(=O)N1)[N+](=C[N]2[C@@H]3O[C@H](CO[P](O)(=O)O[P](O)(=O)NCCOCCOCCOCCOCCOCCOCCOCCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)[C@@H](O)[C@H]3O)CC7=CC=C(F)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8b4e0>,0,0-0
5hzn_6,NC1=C2C(=NC=N1)[N](CC3=C[N](CC(=O)NC4=CC=C(OCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C4)N=N3)N=C2C8=CC=C(Cl)C=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e3e350>,2,2-0
4im0_27,CN(CCCNC1=NC(=NC=C1Br)NC2=CC=C(OCCCOCCCCOCCCOCC(=O)NCC(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C=C2)C(=O)C6CCC6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd7cd50>,0,0-0
3hll_21,CC1=CC(=C(Br)C(=O)N1C2=CC(=CC=C2C)C(=O)NCCCCC3=C[N](CCCC(=O)NCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)N=N3)OCC7=CC=C(F)C=C7F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43bcd00>,0,0-1
6yoj_8,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCOCCC(=O)NCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50a80>,0,0-1
5j8o_23,CC1=C(C=CC=C1COC2=CC(=C(CN3CCCCC3C(=O)N4CCN(CC4)C(=O)CCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C2Cl)OCC8=CC=CC(=C8)C#N)C9=CC=C%10OCCOC%10=C9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd479e0>,0,0-1
5uiu_6,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2C[C@H](C[C@H]2C(=O)N[C@@H]3CCCC4=CC=CC=C34)NC(=O)CCCCCCCCCCC#CC5=CN=C(OC[C@@H]6CCC(=O)N6)C7=C5C=C(C(N)=O)C(=C7)OC,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa55cde40>,3,3-0
5g0i_15,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=C(OCCOCC[N]3C=C(CCCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)N=N3)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa506f030>,0,0-0
3k6p_5,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCCCN[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa5107f80>,0,0-1
4mxo_7,NC1=C2C(=NC=N1)[N](CCCNC3=CC=C(OCCOCCOCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)N=C2C7=CC=C(Cl)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4504a30>,6,6-0
1err_2,CCN(CCCCCCC#CC1=CC=CC2=C1CN(C3CCC(=O)NC3=O)C2=O)CCOC4=CC=C(C=C4)C(=O)C5=C(SC6=CC(=CC=C56)O)C7=CC=C(O)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa40367b0>,0,0-0
3k6p_6,COC1=CC(=CC=C1OCC2=CC=C(C=C2C(F)(F)F)C(F)(F)F)\C=C(/C#N)C(=O)NCCCCCN[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa471e030>,0,0-1
4qnq_32,CC1(C)CCC(=C(CN2CCN(CC2)C3=CC=C(C=C3)C(=O)N[S](=O)(=O)C4=CC=C(N[C@@H](CCN5CCN(CCCCNC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)CC5)CSC9=CC=CC=C9)C(=C4)[S](=O)(=O)C(F)(F)F)C1)C%10=CC=C(Cl)C=C%10,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46433a0>,0,0-1
1err_11,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)CCCCCCCN(C)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=CC(=CC=C34)O)C5=CC=C(O)C=C5)C(C)(C)C)C6=CC=C(C=C6)C7=C(C)N=CS7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036c60>,0,0-0
5ehr_17,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H](NC(=O)CCCCCCCCCCN2CCN(CC2)CC(=O)NC3=C(Cl)C(=CC=C3)SC4=NC=C(N=C4N)N5CCC(C)(N)CC5)C(C)(C)C)C6=CC=C(C=C6)C7=C(C)N=CS7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e5d940>,0,0-1
2hyy_5,CC1=CC=C(NC(=O)C2=CC=C(CN3CCN(CCCCCCOCCOCCOCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)CC3)C=C2)C=C1NC7=NC=CC(=N7)C8=CC=CN=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd54990>,0,0-0
5f1h_4,COC1=CC(=C(OC)C=C1CN2CCN(CCCCCOCCOC3=CC(=CC=C3CNC(=O)[C@@H]4C[C@@H](O)CN4C(=O)[C@@H](NC(=O)C5(F)CC5)C(C)(C)C)C6=C(C)N=CS6)CC2)C7=CN(C)C(=O)C8=CN=CC=C78,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa46afa80>,4,4-0
6ybk_2,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6b20>,0,0-0
5p9j_1,NC1=NC=NC2=C1C(=N[N]2C3CCN(CCOCCOCC(=O)NC4=CC=C5C(=C4)CN(C6CCC(=O)NC6=O)C5=O)CC3)C7=CC=C(OC8=CC=CC=C8)C=C7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9f969490>,0,0-1
5g0j_18,ONC(=O)C1=CC=C(CN(CCCCC2=C[N](CCOCCOCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)N=N2)C(=O)NC6=CC=CC=C6)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa56c0b20>,0,0-1
5tob_23,CN(C1=NC=CC=C1CNC2=NC=C(C(=N2)NC3=CC=C(NC(=O)C4=C[N](CCOCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)C(F)(F)F)[S](C)(=O)=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa415d170>,2,2-0
5t8e_21,CC(C)[C@@H](C(=O)N1C[C@@H](O)C[C@@H]1C(=O)N[C@@H](CC(=O)N2CCC(CC2)C#CC3=CC=C(C=C3)C(=O)NC4C(C)(C)C(OC5=CC=C(C#N)C(=C5)Cl)C4(C)C)C6=CC=C(C=C6)C#C)C7=CC(=NO7)C,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4d58350>,2,2-1
5v9o_13,OC1=CC2=C(C=CC=C2)C(=C1)C3=C(F)C4=NC(=NC(=C4C=C3Cl)N5CCN(CC5)C(=O)C=C)NCCCCN6CCN(CCCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O)CC6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa55cdbc0>,0,0-0
5tob_14,CN(C1=NC=CC=C1CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(NC(=O)C4=C[N](CCCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa463ada0>,0,0-1
3ik3_5,CC1=CC=C(C=C1C#CC2=CN=C3C=CC=N[N]23)C(=O)NC4=CC=C(CN5CCN(CC5)C(=O)CCCC6=C[N](CCOCCOCCOCCOCCNC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O)N=N6)C(=C4)C(F)(F)F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa43bc170>,0,0-1
