identifier,mol,flag,mol_,cluster,stratify_key
6xjk_5,FC1=CC=C(F)C(=C1)CNC2=NC(=NC=C2Cl)NC3=C[N](CCCCCCCCCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)N=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6ee0>,0,0-0
6xjk_6,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOCC[N]4C=C(NC5=NC=C(Cl)C(=N5)NCC6=CC(=CC=C6F)F)C=N4)C(C)(C)C)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6e90>,0,0-0
6xjk_7,FC1=CC=C(F)C(=C1)CNC2=NC(=NC=C2Cl)NC3=C[N](CCOCCOCCOCCOCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)N=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6e40>,0,0-0
6xjk_8,C[N]1C=C(NC2=NC=C(Cl)C(=N2)NCC3=CC(=CC(=C3F)OCCCCCCCCCC(=O)N[C@@H](C(=O)N4C[C@@H](O)C[C@@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)F)C=N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6df0>,0,0-0
6xjk_9,C[N]1C=C(NC2=NC=C(Cl)C(=N2)NCC3=CC(=CC(=C3F)OCCCCCCCCCC(=O)NC4=CC=CC5=C4CN(C6CCC(=O)NC6=O)C5=O)F)C=N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6d50>,0,0-0
6y7k_1,COC1=CC(=CC=C1OC(=O)NCCCCNC(=O)COC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6d00>,0,0-1
6y7k_10,COC1=CC=C(C=C1OCC(=O)NCCCCCCCCNC2=CC=CC3=C2CN(C4CCC(=O)NC4=O)C3=O)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6cb0>,0,0-1
6y7k_2,COC1=CC(=CC=C1OC(=O)NCCCCCCCCNC(=O)COC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6c60>,0,0-1
6y7k_3,COC1=CC=C(C=C1OCC(=O)NCCCOCCOCCOCCCNC(=O)COC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6c10>,0,0-1
6y7k_4,COC1=CC=C(C=C1OCC(=O)NCCCCCCOC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6bc0>,0,0-1
6y7k_5,COC1=CC=C(C=C1OCC(=O)N2CCC(CC2)C3CCN(CC3)C(=O)OC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CN(C)C(=O)C8=C7SC(=C8)C(=N)NC9CC[S](=O)(=O)CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6b70>,0,0-1
6y7k_6,COC1=CC=C(C=C1OCC(=O)NCCOCCOCCOCCN[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC3=CC=C(C=C3)C4=C(C)N=CS4)C(C)(C)C)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6ad0>,0,0-0
6y7k_7,COC1=CC=C(C=C1OCC(=O)NCCOCCOCCN[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC3=CC=C(C=C3)C4=C(C)N=CS4)C(C)(C)C)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6030>,0,0-0
6y7k_8,COC1=CC=C(C=C1OCC(=O)NCCCCCCCCNC2=CC=C3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3=C2)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f68f0>,0,0-1
6y7k_9,COC1=CC=C(C=C1OCC(=O)NCCCCCCCCNC2=CC=CC3=C2C(=O)N(C4CCC(=O)NC4=O)C3=O)C5=CN(C)C(=O)C6=C5SC(=C6)C(=N)NC7CC[S](=O)(=O)CC7,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6f30>,0,0-1
6ybk_1,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6530>,0,0-0
6ybk_10,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCOCCOCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6a30>,0,0-1
6ybk_11,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCCCCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6670>,0,0-0
6ybk_2,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6b20>,0,0-0
6ybk_3,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6490>,0,0-0
6ybk_4,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCCCCC(=O)NCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6210>,0,0-0
6ybk_5,BrC1=CC=C(SC2=CC=C3C(=C(C#N)C(=O)C4=CC=CC2=C34)NCCC(=O)NCCOCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44f6760>,0,0-0
6ybk_6,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1af440>,0,0-0
6ybk_7,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9a1af580>,0,0-0
6ybk_8,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50800>,8,8-1
6ybk_9,BrC1=CC=C(SC2=CC=C3C(=O)N(CCNC(=O)CCCCC(=O)NCCCCCCNC(=O)CCCCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)C7=CC=CC2=C37)C=C1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd508f0>,0,0-0
6ybl_1,CN(C)[S](=O)(=O)N1CCN(CC1)C2=CC=C(OCC3=C(C(=N[N]3C)C)C4=CC=CC5=C4[N](CCN6CCN(CC6)C(=O)CCC(=O)NCCCOCCOCCOCCCNC(=O)COC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O)C(=C5CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50e90>,0,0-1
6ybl_2,CN(C)[S](=O)(=O)N1CCN(CC1)C2=CC=C(OCC3=C(C(=N[N]3C)C)C4=CC=CC5=C4[N](CCN6CCN(CC6)C(=O)COC7=CC=CC8=C7C(=O)N(C9CCC(=O)NC9=O)C8=O)C(=C5CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O)C=C2,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50a30>,0,0-1
6ybl_3,CN(C)[S](=O)(=O)N1CCN(CC1)C2=CC=C(OCC3=C(C(=N[N]3C)C)C4=CC=CC5=C4[N](CCN6CCOCC6)C(=C5CCCOC7=CC=CC8=C7C=CC=C8)C(=O)NCCCCNC(=O)COC9=CC=CC%10=C9C(=O)N(C%11CCC(=O)NC%11=O)C%10=O)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50120>,0,0-0
6ybl_4,C[N]1N=C(C)C(=C1COC2=CC=C(C=C2)N3CCN(CC3)C(=O)CCNC(=O)CCCOCCOCCOCCCNC(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=CC8=C7[N](CCN9CCOCC9)C(=C8CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50760>,0,0-1
6ybl_5,C[N]1N=C(C)C(=C1COC2=CC=C(C=C2)N3CCN(CC3)C(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=CC8=C7[N](CCN9CCOCC9)C(=C8CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd507b0>,0,0-1
6ybl_6,C[N]1N=C(C)C(=C1COC2=CC=C(C=C2)N3CCN(CC3)C(=O)CCCNC(=O)COC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C7=CC=CC8=C7[N](CCN9CCOCC9)C(=C8CCCOC%10=CC=CC%11=C%10C=CC=C%11)C(O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd503a0>,0,0-1
6yoj_1,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50990>,0,0-1
6yoj_2,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCCOCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50c60>,0,0-1
6yoj_3,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50df0>,0,0-1
6yoj_4,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50300>,0,0-1
6yoj_5,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50bc0>,0,0-1
6yoj_6,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCOCCOCCOCCC(=O)N[C@H](C(=O)N4C[C@H](O)C[C@H]4C(=O)NCC5=CC=C(C=C5)C6=C(C)N=CS6)C(C)(C)C)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50b70>,0,0-1
6yoj_7,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCCOCCC(=O)NCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50b20>,0,0-1
6yoj_8,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCOCCC(=O)NCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50a80>,0,0-1
6yoj_9,CN(C1=CC=CC(=C1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC=C(OCCOCCOCCOCCOCCC(=O)NCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3)[S](C)(=O)=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd508a0>,0,0-1
6z45_1,O=C1CCC(N2C(=O)C3=C(C2=O)C(=CC=C3)OCCCCCOC4=CC=C(CC(=O)NC5=N[NH]C(=C5)C6CCC6)C=C4)C(=O)N1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50710>,0,0-1
6z45_10,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCCCCCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50490>,0,0-1
6z45_11,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCC4=C[N](CCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50440>,0,0-1
6z45_12,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCC4=C[N](CCCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50350>,0,0-1
6z45_13,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCC4=C[N](CCCCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd502b0>,0,0-1
6z45_14,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCC4=C[N](CCCCCCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)N=N4)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50260>,0,0-1
6z45_2,CC(C)(C)C1=CN=C(CSC2=CN=C(NC(=O)C3CCN(CC3)CC(=O)NCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)S2)O1,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50210>,0,0-1
6z45_3,ClC1=CN=C(NC2CCC(CC2)NCC(=O)NCCOCCOCCOCCCNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)C=C1C6=CC=CC(=N6)NCC7(CCOCC7)C#N,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd501c0>,0,0-0
6z45_4,ClC1=CN=C(NC2CCC(CC2)NCCCCCCNC3=CC=CC4=C3C(=O)C(C5CCC(=O)NC5=O)C4=O)C=C1C6=CC=CC(=N6)NCC7(CCOCC7)C#N,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd500d0>,12,12-1
6z45_5,ClC1=CN=C(NC2CCC(CC2)NCCCCCCNC(=O)CNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)C=C1C6=CC=CC(=N6)NCC7(CCOCC7)C#N,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50080>,0,0-0
6z45_6,ClC1=CN=C(NC2CCC(CC2)NCCCC(=O)NCCCCOC3=CC=C4C(=O)N(C5CCC(=O)NC5=O)C(=O)C4=C3)C=C1C6=CC=CC(=N6)NCC7(CCOCC7)C#N,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50030>,0,0-0
6z45_7,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50f30>,0,0-0
6z45_8,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50620>,0,0-0
6z45_9,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCCCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd506c0>,0,0-1
6zwp_1,COC1=CC2=C(C=C1OCCCOCCCOCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)N=CC=C2OC6=CC=C(NC(=O)C7(CC7)C(=O)NC8=CC=C(F)C=C8)C=C6F,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50f80>,0,0-1
7m0t_1,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)COCOCOCCNC(=O)CCC2=CC=C(C=C2)[S](=O)(=O)NC3=C(NC4=CC=C(I)C=C4F)N(C)C(=O)C(=C3)C)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50940>,0,0-1
7m0t_2,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)COCOCOCOCCNC(=O)CCC2=CC=C(C=C2)[S](=O)(=O)NC3=C(NC4=CC=C(I)C=C4F)N(C)C(=O)C(=C3)C)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50ad0>,0,0-1
7m0t_3,C[C@H](NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)COCOCOCCNC(=O)COC2=CC=C(C=C2)[S](=O)(=O)NC3=C(NC4=CC=C(I)C=C4F)N(C)C(=O)C(=C3)C)C(C)(C)C)C5=CC=C(C=C5)C6=C(C)N=CS6,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50530>,0,0-1
7nq8_1,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCCNC(=O)COC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50c10>,0,0-1
7nq8_10,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd509e0>,0,0-0
7nq8_2,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCCCCC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50850>,1,1-1
7nq8_3,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCCCC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50ee0>,1,1-1
7nq8_4,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCCC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50e40>,1,1-1
7nq8_5,CC[N]1N=C(C=C1NC2=NC(=NC3=C2C4=C([NH]3)C=C(C(=C4)OC)C5=C(C)ON=C5C)C(=O)NCCCC6=CC=CC7=C6CN(C8CCC(=O)NC8=O)C7=O)C9CC9,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50cb0>,1,1-1
7nq8_6,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd503f0>,0,0-0
7nq8_7,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50da0>,0,0-1
7nq8_8,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8e530>,0,0-1
7nq8_9,COC1=CC=CC=C1[S](=O)(=O)NC2=CC=C3N(C)C(=O)C4=CC(=CC2=C34)CCC(=O)NCCCCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O,1,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e8ef80>,0,0-1
5lli_11,CC1=C(SC=N1)C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C4(F)CC4)C(C)(C)SCCOCCOCCOCC(=O)NCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C2,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fc3a760>,1,1-0
6z45_5,ClC1=CN=C(NC2CCC(CC2)NCCCCCCNC(=O)CNC3=CC=CC4=C3C(=O)N(C5CCC(=O)NC5=O)C4=O)C=C1C6=CC=CC(=N6)NCC7(CCOCC7)C#N,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50080>,1,1-0
6z45_7,COC1=C(O)C=C(O)C2=C1OC(=CC2=O)C3=CC=C(OCCCCCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C3,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd50f30>,1,1-0
2gqg_19,CC1=NC(=CC(=N1)N2CCN(CC2)C(=O)CCCCNC(=O)CCCCCCCCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)NC6=NC=C(S6)C(=O)NC7=C(C)C=CC=C7Cl,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa496c350>,1,1-0
5j8o_17,CC1=C(C=CC=C1COC2=CC(=C(CN3CCCCC3C(=O)NCCNC(=O)COCC(=O)NC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C=C2Cl)OCC7=CC=CC(=C7)C#N)C8=CC=CC=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47670>,1,1-0
3lq5_18,O=C(CCC(=O)N1CCN(CC1)CC2=CC=C(NC(=O)C3=N[NH]C=C3NC4=C5C=C[NH]C5=NC=N4)C=C2)NCCCCCCNC(=O)COC6=CC=CC7=C6C(=O)N(C8CCC(=O)NC8=O)C7=O,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4e44e40>,1,1-0
4mxo_5,NC1=C2C(=NC=N1)[N](CC3=C[N](CC(=O)NC4=CC=C(OCCOCCNC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C4)N=N3)N=C2C8=CC=C(Cl)C=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa45047b0>,1,1-0
3krr_2,COC1=CC(=CC=C1OCCCN2CCN(CCCCCCCCCC(=O)N[C@@H](C(=O)N3C[C@@H](O)C[C@@H]3C(=O)NCC4=CC=C(C=C4)C5=C(C)N=CS5)C(C)(C)C)CC2)C6=CN=C7C=CC=C(C8=CC(=C(CN9CC[S](=O)(=O)CC9)C(=C8)F)F)C7=N6,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa44ef1c0>,1,1-0
5j8o_2,CC1=C(C=CC=C1COC2=CC=C(CN3CCCCC3C(=O)N4CCN(CC4)C(=O)CCCC(=O)NC5=CC=CC6=C5C(=O)N(C7CCC(=O)NC7=O)C6=O)C=C2Br)C8=CC=CC=C8,0,<rdkit.Chem.rdchem.Mol object at 0x7f5a9fd47ad0>,1,1-0
1err_5,CCN(CCCC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H](C)C2=CC=C(C=C2)C3=C(C)N=CS3)C(C)(C)C)CCOC4=CC=C(C=C4)C(=O)C5=C(SC6=CC(=CC=C56)O)C7=CC=C(O)C=C7,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4036620>,1,1-0
4ci1_1,O=C1CCC(N2C(=O)C3=C(C2=O)C(=CC=C3)OCCOCCOCCOC4=CC=CC5=C4C(=O)N(C6CCC(=O)NC6=O)C5=O)C(=O)N1,0,<rdkit.Chem.rdchem.Mol object at 0x7f5aa4521710>,3,3-0
